Ordem,Cond pgto,Condição pagamento
17916732,C009,Demais
17916807,C009,Demais
17916808,C009,Demais
17916906,C009,Demais
17916915,C009,Demais
17916946,C009,Demais
17916949,C009,Demais
17917031,C009,Demais
17917104,C009,Demais
17917107,C009,Demais
17917204,C009,Demais
17917402,C009,Demais
17917569,C009,Demais
17918341,C009,Demais
17920761,C009,Demais
17921269,C009,Demais
17922281,C009,Demais
17926146,C009,Demais
17926239,C009,Demais
17926242,C009,Demais
17926838,C009,Demais
17927529,C009,Demais
17927530,C009,Demais
17927531,C009,Demais
17928216,C009,Demais
17928222,C009,Demais
17929012,C009,Demais
17929015,C009,Demais
17929024,C009,Demais
17930218,C009,Demais
17930701,C009,Demais
17930706,C009,Demais
17930801,C009,Demais
17931803,C009,Demais
17932855,C009,Demais
17934667,C009,Demais
17934735,C009,Demais
17935254,C009,Demais
17942705,C009,Demais
17970329,C009,Demais
17976336,C009,Demais
17981027,C009,Demais
17994676,C009,Demais
17994681,C009,Demais
17994689,C009,Demais
18004956,C009,Demais
18008750,C009,Demais
18008752,C009,Demais
18008756,C009,Demais
18070810,C009,Demais
18084585,C009,Demais
18108346,C009,Demais
18110070,C009,Demais
18113550,C009,Demais
18123878,C009,Demais
18130343,C009,Demais
18165879,C009,Demais
18165883,C009,Demais
18165885,C009,Demais
18165889,C009,Demais
18259574,C009,Demais
18262200,C009,Demais
18267472,C009,Demais
18272426,C009,Demais
18272872,C009,Demais
18273564,C009,Demais
18275965,C009,Demais
18277500,C009,Demais
18278475,C009,Demais
18286010,C009,Demais
18286420,C009,Demais
18289172,C009,Demais
18292653,C009,Demais
18292659,C009,Demais
18293863,C009,Demais
18299108,C009,Demais
18301911,C009,Demais
18302301,C009,Demais
18320836,C009,Demais
18320837,C009,Demais
18320839,C009,Demais
18320841,C009,Demais
18320842,C009,Demais
18320843,C009,Demais
18320845,C009,Demais
18320846,C009,Demais
18320847,C009,Demais
18320849,C009,Demais
18320851,C009,Demais
18320852,C009,Demais
18320853,C009,Demais
18320855,C009,Demais
18320856,C009,Demais
18320857,C009,Demais
18320858,C009,Demais
18320859,C009,Demais
18320861,C009,Demais
18320862,C009,Demais
18320864,C009,Demais
18320866,C009,Demais
18320868,C009,Demais
18320870,C009,Demais
18320889,C009,Demais
18320892,C009,Demais
18320893,C009,Demais
18320894,C009,Demais
18320898,C009,Demais
18320900,C009,Demais
18335577,C009,Demais
18436491,C009,Demais
18450795,C009,Demais
18466817,C009,Demais
18466818,C009,Demais
18466820,C009,Demais
18466822,C009,Demais
18466824,C009,Demais
18466829,C009,Demais
18466831,C009,Demais
18466835,C009,Demais
18466848,C009,Demais
18466849,C009,Demais
18466850,C009,Demais
18466853,C009,Demais
18466855,C009,Demais
18466857,C009,Demais
18466859,C009,Demais
18466862,C009,Demais
18466863,C009,Demais
18466864,C009,Demais
18466865,C009,Demais
18466871,C009,Demais
18467969,C009,Demais
18477087,C009,Demais
18477201,C009,Demais
18487320,C009,Demais
18487754,C009,Demais
18493210,C009,Demais
18493505,C009,Demais
18510464,C009,Demais
18517118,C009,Demais
18517120,C009,Demais
18531500,C009,Demais
18542465,C009,Demais
18548144,C009,Demais
18548145,C009,Demais
18552363,C009,Demais
18554058,C009,Demais
18557482,C009,Demais
18558248,C009,Demais
18561555,C009,Demais
18566702,C009,Demais
18572484,C009,Demais
18572485,C009,Demais
18580682,C009,Demais
18581142,C009,Demais
18581143,C009,Demais
18581145,C009,Demais
18581148,C009,Demais
18581150,C009,Demais
18581152,C009,Demais
18581157,C009,Demais
18581159,C009,Demais
18581160,C009,Demais
18581161,C009,Demais
18581162,C009,Demais
18581163,C009,Demais
18581167,C009,Demais
18581169,C009,Demais
18581171,C009,Demais
18581172,C009,Demais
18581173,C009,Demais
18581174,C009,Demais
18581175,C009,Demais
18581178,C009,Demais
18581182,C009,Demais
18581187,C009,Demais
18581189,C009,Demais
18581191,C009,Demais
18581193,C009,Demais
18581197,C009,Demais
18581199,C009,Demais
18590918,C009,Demais
18594591,C009,Demais
18594592,C009,Demais
18594593,C009,Demais
18594594,C009,Demais
18594596,C009,Demais
18594597,C009,Demais
18594599,C009,Demais
18595632,C009,Demais
18596248,C009,Demais
18596458,C009,Demais
18602979,C009,Demais
18602985,C009,Demais
18602986,C009,Demais
18602987,C009,Demais
18602989,C009,Demais
18602990,C009,Demais
18602992,C009,Demais
18602993,C009,Demais
18602995,C009,Demais
18602996,C009,Demais
18602997,C009,Demais
18602998,C009,Demais
18607729,C009,Demais
18608067,C009,Demais
18608070,C009,Demais
18608071,C009,Demais
18608093,C009,Demais
18617848,C009,Demais
18618565,C009,Demais
18622670,C009,Demais
18623287,C009,Demais
18625860,C009,Demais
18625862,C009,Demais
18625863,C009,Demais
18625864,C009,Demais
18625865,C009,Demais
18625867,C009,Demais
18625868,C009,Demais
18625870,C009,Demais
18625872,C009,Demais
18625873,C009,Demais
18625875,C009,Demais
18625877,C009,Demais
18625878,C009,Demais
18625880,C009,Demais
18625881,C009,Demais
18625882,C009,Demais
18625884,C009,Demais
18625885,C009,Demais
18625887,C009,Demais
18625888,C009,Demais
18625890,C009,Demais
18625891,C009,Demais
18625893,C009,Demais
18625894,C009,Demais
18625897,C009,Demais
18625898,C009,Demais
18625899,C009,Demais
18627677,C009,Demais
18627679,C009,Demais
18627680,C009,Demais
18627681,C009,Demais
18627682,C009,Demais
18627683,C009,Demais
18627685,C009,Demais
18627692,C009,Demais
18627695,C009,Demais
18627860,C009,Demais
18627863,C009,Demais
18627865,C009,Demais
18627868,C009,Demais
18627869,C009,Demais
18627873,C009,Demais
18627875,C009,Demais
18627876,C009,Demais
18627877,C009,Demais
18627878,C009,Demais
18627879,C009,Demais
18627881,C009,Demais
18627884,C009,Demais
18627886,C009,Demais
18627888,C009,Demais
18627890,C009,Demais
18627891,C009,Demais
18627892,C009,Demais
18627893,C009,Demais
18627894,C009,Demais
18628677,C009,Demais
18628885,C009,Demais
18628887,C009,Demais
18628981,C009,Demais
18628982,C009,Demais
18630752,C009,Demais
18631486,C009,Demais
18631487,C009,Demais
18631488,C009,Demais
18631489,C009,Demais
18631490,C009,Demais
18631491,C009,Demais
18631492,C009,Demais
18631493,C009,Demais
18631494,C009,Demais
18631495,C009,Demais
18631496,C009,Demais
18631497,C009,Demais
18631498,C009,Demais
18631499,C009,Demais
18631500,C009,Demais
18632261,C009,Demais
18632481,C009,Demais
18632482,C009,Demais
18632483,C009,Demais
18632484,C009,Demais
18632485,C009,Demais
18632486,C009,Demais
18632488,C009,Demais
18632489,C009,Demais
18632490,C009,Demais
18632492,C009,Demais
18632493,C009,Demais
18632494,C009,Demais
18632495,C009,Demais
18632496,C009,Demais
18632497,C009,Demais
18632499,C009,Demais
18632500,C009,Demais
18633164,C009,Demais
18633165,C009,Demais
18633450,C009,Demais
18633859,C009,Demais
18637127,C009,Demais
18637613,C009,Demais
18637616,C009,Demais
18638536,C009,Demais
18638943,C009,Demais
18642396,C009,Demais
18642397,C009,Demais
18643916,C009,Demais
18644417,C009,Demais
18644560,C009,Demais
18644561,C009,Demais
18644562,C009,Demais
18644564,C009,Demais
18645307,C009,Demais
18645701,C009,Demais
18646485,C009,Demais
18646486,C009,Demais
18646487,C009,Demais
18646488,C009,Demais
18646489,C009,Demais
18646495,C009,Demais
18646496,C009,Demais
18646503,C009,Demais
18649214,C009,Demais
18652662,C009,Demais
18652666,C009,Demais
18652668,C009,Demais
18652669,C009,Demais
18652670,C009,Demais
18652672,C009,Demais
18652673,C009,Demais
18652674,C009,Demais
18652676,C009,Demais
18652677,C009,Demais
18652679,C009,Demais
18652682,C009,Demais
18652690,C009,Demais
18653988,C009,Demais
18653989,C009,Demais
18653991,C009,Demais
18653992,C009,Demais
18653994,C009,Demais
18653995,C009,Demais
18653996,C009,Demais
18653997,C009,Demais
18653998,C009,Demais
18654000,C009,Demais
18656747,C009,Demais
18656748,C009,Demais
18656749,C009,Demais
18657147,C009,Demais
18657154,C009,Demais
18657156,C009,Demais
18657157,C009,Demais
18657158,C009,Demais
18657159,C009,Demais
18657160,C009,Demais
18657162,C009,Demais
18657163,C009,Demais
18657165,C009,Demais
18657166,C009,Demais
18657172,C009,Demais
18657174,C009,Demais
18657177,C009,Demais
18657181,C009,Demais
18657183,C009,Demais
18657184,C009,Demais
18657185,C009,Demais
18657186,C009,Demais
18657187,C009,Demais
18657189,C009,Demais
18657192,C009,Demais
18657195,C009,Demais
18657196,C009,Demais
18657197,C009,Demais
18657198,C009,Demais
18657199,C009,Demais
18657200,C009,Demais
18657855,C009,Demais
18657856,C009,Demais
18657877,C009,Demais
18657878,C009,Demais
18657879,C009,Demais
18657880,C009,Demais
18657881,C009,Demais
18657882,C009,Demais
18657883,C009,Demais
18657884,C009,Demais
18657885,C009,Demais
18657886,C009,Demais
18657890,C009,Demais
18657893,C009,Demais
18657894,C009,Demais
18657895,C009,Demais
18657896,C009,Demais
18657898,C009,Demais
18657900,C009,Demais
18658542,C009,Demais
18658543,C009,Demais
18658664,C009,Demais
18659195,C009,Demais
18659196,C009,Demais
18659197,C009,Demais
18659200,C009,Demais
18661590,C009,Demais
18661592,C009,Demais
18661593,C009,Demais
18661594,C009,Demais
18661599,C009,Demais
18662198,C009,Demais
18663155,C009,Demais
18663159,C009,Demais
18663161,C009,Demais
18663162,C009,Demais
18663163,C009,Demais
18663165,C009,Demais
18663166,C009,Demais
18663167,C009,Demais
18663236,C009,Demais
18663238,C009,Demais
18663240,C009,Demais
18663245,C009,Demais
18663246,C009,Demais
18663247,C009,Demais
18663248,C009,Demais
18663249,C009,Demais
18663251,C009,Demais
18663253,C009,Demais
18663254,C009,Demais
18663255,C009,Demais
18663257,C009,Demais
18663272,C009,Demais
18663273,C009,Demais
18663274,C009,Demais
18663278,C009,Demais
18663789,C009,Demais
18663791,C009,Demais
18663904,C009,Demais
18663905,C009,Demais
18664499,C009,Demais
18664500,C009,Demais
18665765,C009,Demais
18665766,C009,Demais
18665767,C009,Demais
18665768,C009,Demais
18667174,C009,Demais
18667175,C009,Demais
18667176,C009,Demais
18667177,C009,Demais
18667178,C009,Demais
18667179,C009,Demais
18667180,C009,Demais
18667181,C009,Demais
18667182,C009,Demais
18667183,C009,Demais
18667184,C009,Demais
18667185,C009,Demais
18667186,C009,Demais
18667187,C009,Demais
18667188,C009,Demais
18667189,C009,Demais
18667190,C009,Demais
18667191,C009,Demais
18667192,C009,Demais
18667193,C009,Demais
18667194,C009,Demais
18667195,C009,Demais
18667196,C009,Demais
18667197,C009,Demais
18667198,C009,Demais
18667199,C009,Demais
18667200,C009,Demais
18667896,C009,Demais
18667897,C009,Demais
18667898,C009,Demais
18667899,C009,Demais
18669283,C009,Demais
18669284,C009,Demais
18669286,C009,Demais
18669287,C009,Demais
18669292,C009,Demais
18669293,C009,Demais
18669294,C009,Demais
18669296,C009,Demais
18669297,C009,Demais
18669298,C009,Demais
18669299,C009,Demais
18669792,C009,Demais
18669793,C009,Demais
18669795,C009,Demais
18669799,C009,Demais
18670556,C009,Demais
18671037,C009,Demais
18671038,C009,Demais
18671040,C009,Demais
18671041,C009,Demais
18671043,C009,Demais
18671044,C009,Demais
18671045,C009,Demais
18671047,C009,Demais
18671048,C009,Demais
18671050,C009,Demais
18671051,C009,Demais
18671052,C009,Demais
18671054,C009,Demais
18671055,C009,Demais
18671056,C009,Demais
18671058,C009,Demais
18671059,C009,Demais
18671060,C009,Demais
18671062,C009,Demais
18671063,C009,Demais
18671064,C009,Demais
18671066,C009,Demais
18671068,C009,Demais
18671069,C009,Demais
18671070,C009,Demais
18671071,C009,Demais
18671669,C009,Demais
18671670,C009,Demais
18671671,C009,Demais
18671674,C009,Demais
18671675,C009,Demais
18671676,C009,Demais
18671677,C009,Demais
18671678,C009,Demais
18671679,C009,Demais
18672277,C009,Demais
18672278,C009,Demais
18672279,C009,Demais
18672280,C009,Demais
18672281,C009,Demais
18672284,C009,Demais
18672290,C009,Demais
18672292,C009,Demais
18672294,C009,Demais
18672299,C009,Demais
18672300,C009,Demais
18672463,C009,Demais
18672893,C009,Demais
18672895,C009,Demais
18672896,C009,Demais
18672898,C009,Demais
18672899,C009,Demais
18673052,C009,Demais
18673053,C009,Demais
18673056,C009,Demais
18673058,C009,Demais
18673060,C009,Demais
18673061,C009,Demais
18673062,C009,Demais
18673067,C009,Demais
18673069,C009,Demais
18673071,C009,Demais
18673073,C009,Demais
18673075,C009,Demais
18673077,C009,Demais
18673080,C009,Demais
18673082,C009,Demais
18673086,C009,Demais
18673088,C009,Demais
18673089,C009,Demais
18673090,C009,Demais
18673093,C009,Demais
18673094,C009,Demais
18673095,C009,Demais
18673097,C009,Demais
18673099,C009,Demais
18673379,C009,Demais
18673380,C009,Demais
18673381,C009,Demais
18673387,C009,Demais
18673388,C009,Demais
18673389,C009,Demais
18673390,C009,Demais
18673394,C009,Demais
18673395,C009,Demais
18673396,C009,Demais
18673398,C009,Demais
18674240,C009,Demais
18674244,C009,Demais
18674245,C009,Demais
18674247,C009,Demais
18674249,C009,Demais
18674250,C009,Demais
18674251,C009,Demais
18674253,C009,Demais
18674254,C009,Demais
18674255,C009,Demais
18674258,C009,Demais
18674260,C009,Demais
18674261,C009,Demais
18674262,C009,Demais
18674263,C009,Demais
18674264,C009,Demais
18674269,C009,Demais
18674270,C009,Demais
18674271,C009,Demais
18674272,C009,Demais
18674273,C009,Demais
18674274,C009,Demais
18674277,C009,Demais
18674281,C009,Demais
18674287,C009,Demais
18674289,C009,Demais
18674293,C009,Demais
18674298,C009,Demais
18674347,C009,Demais
18674348,C009,Demais
18674349,C009,Demais
18674350,C009,Demais
18674352,C009,Demais
18674353,C009,Demais
18674354,C009,Demais
18674356,C009,Demais
18674358,C009,Demais
18674359,C009,Demais
18674363,C009,Demais
18674365,C009,Demais
18674367,C009,Demais
18674369,C009,Demais
18674370,C009,Demais
18674371,C009,Demais
18674373,C009,Demais
18674374,C009,Demais
18674377,C009,Demais
18674378,C009,Demais
18674379,C009,Demais
18674381,C009,Demais
18674383,C009,Demais
18674384,C009,Demais
18674386,C009,Demais
18674387,C009,Demais
18674388,C009,Demais
18674389,C009,Demais
18674390,C009,Demais
18674392,C009,Demais
18674394,C009,Demais
18674395,C009,Demais
18674397,C009,Demais
18674398,C009,Demais
18674399,C009,Demais
18674400,C009,Demais
18674577,C009,Demais
18674578,C009,Demais
18674579,C009,Demais
18674580,C009,Demais
18674583,C009,Demais
18674584,C009,Demais
18674585,C009,Demais
18674586,C009,Demais
18674589,C009,Demais
18674591,C009,Demais
18674592,C009,Demais
18675241,C009,Demais
18675242,C009,Demais
18675243,C009,Demais
18675245,C009,Demais
18675246,C009,Demais
18675651,C009,Demais
18675654,C009,Demais
18675962,C009,Demais
18675967,C009,Demais
18675968,C009,Demais
18675969,C009,Demais
18675972,C009,Demais
18676018,C009,Demais
18676020,C009,Demais
18676024,C009,Demais
18676027,C009,Demais
18676029,C009,Demais
18676640,C009,Demais
18676643,C009,Demais
18676644,C009,Demais
18676645,C009,Demais
18676647,C009,Demais
18676648,C009,Demais
18676649,C009,Demais
18676650,C009,Demais
18676651,C009,Demais
18676652,C009,Demais
18676653,C009,Demais
18676654,C009,Demais
18676655,C009,Demais
18676656,C009,Demais
18676657,C009,Demais
18676658,C009,Demais
18676659,C009,Demais
18676660,C009,Demais
18676661,C009,Demais
18676662,C009,Demais
18676663,C009,Demais
18676664,C009,Demais
18676665,C009,Demais
18676666,C009,Demais
18676667,C009,Demais
18676668,C009,Demais
18676669,C009,Demais
18676670,C009,Demais
18676672,C009,Demais
18676673,C009,Demais
18676674,C009,Demais
18676675,C009,Demais
18676676,C009,Demais
18676677,C009,Demais
18676679,C009,Demais
18676680,C009,Demais
18676681,C009,Demais
18676683,C009,Demais
18676684,C009,Demais
18676689,C009,Demais
18676691,C009,Demais
18676695,C009,Demais
18676697,C009,Demais
18676699,C009,Demais
18677136,C009,Demais
18677195,C009,Demais
18677196,C009,Demais
18677197,C009,Demais
18677198,C009,Demais
18677477,C009,Demais
18677478,C009,Demais
18677480,C009,Demais
18677482,C009,Demais
18677483,C009,Demais
18677485,C009,Demais
18677487,C009,Demais
18677488,C009,Demais
18677489,C009,Demais
18677490,C009,Demais
18677491,C009,Demais
18677492,C009,Demais
18677493,C009,Demais
18677499,C009,Demais
18677500,C009,Demais
18677975,C009,Demais
18677977,C009,Demais
18677978,C009,Demais
18677980,C009,Demais
18677981,C009,Demais
18677983,C009,Demais
18677984,C009,Demais
18677985,C009,Demais
18677987,C009,Demais
18677988,C009,Demais
18677992,C009,Demais
18677993,C009,Demais
18677994,C009,Demais
18677995,C009,Demais
18677997,C009,Demais
18677998,C009,Demais
18677999,C009,Demais
18678060,C009,Demais
18678062,C009,Demais
18678066,C009,Demais
18678067,C009,Demais
18678068,C009,Demais
18678072,C009,Demais
18678073,C009,Demais
18678074,C009,Demais
18678076,C009,Demais
18678078,C009,Demais
18678079,C009,Demais
18678080,C009,Demais
18678081,C009,Demais
18678083,C009,Demais
18678084,C009,Demais
18678086,C009,Demais
18678087,C009,Demais
18678088,C009,Demais
18678089,C009,Demais
18678090,C009,Demais
18678092,C009,Demais
18678094,C009,Demais
18678095,C009,Demais
18679148,C009,Demais
18679150,C009,Demais
18679151,C009,Demais
18679153,C009,Demais
18679154,C009,Demais
18679156,C009,Demais
18679158,C009,Demais
18679159,C009,Demais
18679161,C009,Demais
18679164,C009,Demais
18679166,C009,Demais
18679167,C009,Demais
18679168,C009,Demais
18679176,C009,Demais
18679177,C009,Demais
18679178,C009,Demais
18679179,C009,Demais
18679180,C009,Demais
18679181,C009,Demais
18679183,C009,Demais
18679184,C009,Demais
18679185,C009,Demais
18679186,C009,Demais
18679187,C009,Demais
18679188,C009,Demais
18679189,C009,Demais
18679190,C009,Demais
18679192,C009,Demais
18679193,C009,Demais
18679197,C009,Demais
18679199,C009,Demais
18679397,C009,Demais
18679399,C009,Demais
18680059,C009,Demais
18680060,C009,Demais
18680061,C009,Demais
18680062,C009,Demais
18680064,C009,Demais
18680065,C009,Demais
18680066,C009,Demais
18680067,C009,Demais
18680068,C009,Demais
18680069,C009,Demais
18680070,C009,Demais
18680072,C009,Demais
18680073,C009,Demais
18680077,C009,Demais
18680078,C009,Demais
18680079,C009,Demais
18680080,C009,Demais
18680082,C009,Demais
18680085,C009,Demais
18680093,C009,Demais
18680096,C009,Demais
18680097,C009,Demais
18680098,C009,Demais
18680447,C009,Demais
18680453,C009,Demais
18680687,C009,Demais
18680688,C009,Demais
18680689,C009,Demais
18680690,C009,Demais
18680691,C009,Demais
18680692,C009,Demais
18680693,C009,Demais
18680694,C009,Demais
18680695,C009,Demais
18680696,C009,Demais
18680697,C009,Demais
18681667,C009,Demais
18681668,C009,Demais
18681670,C009,Demais
18681672,C009,Demais
18681674,C009,Demais
18681676,C009,Demais
18681677,C009,Demais
18681679,C009,Demais
18681681,C009,Demais
18681682,C009,Demais
18681683,C009,Demais
18681684,C009,Demais
18681685,C009,Demais
18681686,C009,Demais
18681687,C009,Demais
18681688,C009,Demais
18681689,C009,Demais
18681692,C009,Demais
18681693,C009,Demais
